respo_proposed_heavy_5_16_respo_ave=[81.58100000000022, 81.7020000000001, 81.82299999999991, 81.94399999999978, 82.065, 82.18600000000022, 82.30700000000012, 82.42799999999988, 82.54899999999978, 82.67, 82.80750000000023, 82.93000000000009, 83.05249999999991, 83.17499999999977, 83.2975, 83.42000000000021, 83.5425000000001, 83.66499999999989, 83.78749999999977, 83.91, 83.93800000000024, 84.05600000000011, 84.1739999999999, 84.29199999999977, 84.41, 84.52800000000023, 84.64600000000011, 84.76399999999988, 84.88199999999978, 85.0, 85.1800000000002, 85.30000000000013, 85.41999999999987, 85.53999999999982, 85.66, 85.78000000000019, 85.90000000000013, 86.01999999999987, 86.13999999999983, 86.26, 86.48250000000016, 86.6050000000001, 86.72749999999989, 86.84999999999984, 86.9725, 87.09500000000017, 87.21750000000011, 87.33999999999989, 87.46249999999984, 87.585]

respo_proposed_heavy_5_16_max_respo=[81.58100000000022, 81.7020000000001, 81.82299999999991, 81.94399999999978, 82.065, 82.18600000000022, 82.30700000000012, 82.42799999999988, 82.54899999999978, 82.67, 82.80750000000023, 82.93000000000009, 83.05249999999991, 83.17499999999977, 83.2975, 83.42000000000021, 83.5425000000001, 83.66499999999989, 83.78749999999977, 83.91, 83.93800000000024, 84.05600000000011, 84.1739999999999, 84.29199999999977, 84.41, 84.52800000000023, 84.64600000000011, 84.76399999999988, 84.88199999999978, 85.0, 85.1800000000002, 85.30000000000013, 85.41999999999987, 85.53999999999982, 85.66, 85.78000000000019, 85.90000000000013, 86.01999999999987, 86.13999999999983, 86.26, 86.48250000000016, 86.6050000000001, 86.72749999999989, 86.84999999999984, 86.9725, 87.09500000000017, 87.21750000000011, 87.33999999999989, 87.46249999999984, 87.585]

respo_proposed_heavy_5_24_respo_ave=[81.41200000000025, 81.5090000000002, 81.6059999999998, 81.70299999999975, 81.8, 81.89700000000025, 81.99400000000021, 82.09099999999978, 82.18799999999976, 82.285, 82.38200000000025, 82.47900000000021, 82.57599999999978, 82.67299999999976, 82.77, 82.86700000000025, 82.96400000000023, 83.06099999999977, 83.15799999999976, 83.255, 83.36250000000024, 83.46000000000022, 83.55749999999978, 83.65499999999976, 83.7525, 83.85000000000024, 83.94750000000022, 84.04499999999979, 84.14249999999979, 84.24, 84.33750000000022, 84.43500000000022, 84.53249999999979, 84.62999999999978, 84.7275, 84.82500000000022, 84.92250000000021, 85.01999999999978, 85.1174999999998, 85.215, 85.3125000000002, 85.41000000000024, 85.50749999999977, 85.6049999999998, 85.7025, 85.80000000000018, 85.89750000000024, 85.99499999999976, 86.09249999999982, 86.19]

respo_proposed_heavy_5_24_max_respo=[81.41200000000025, 81.5090000000002, 81.6059999999998, 81.70299999999975, 81.8, 81.89700000000025, 81.99400000000021, 82.09099999999978, 82.18799999999976, 82.285, 82.38200000000025, 82.47900000000021, 82.57599999999978, 82.67299999999976, 82.77, 82.86700000000025, 82.96400000000023, 83.06099999999977, 83.15799999999976, 83.255, 83.36250000000024, 83.46000000000022, 83.55749999999978, 83.65499999999976, 83.7525, 83.85000000000024, 83.94750000000022, 84.04499999999979, 84.14249999999979, 84.24, 84.33750000000022, 84.43500000000022, 84.53249999999979, 84.62999999999978, 84.7275, 84.82500000000022, 84.92250000000021, 85.01999999999978, 85.1174999999998, 85.215, 85.3125000000002, 85.41000000000024, 85.50749999999977, 85.6049999999998, 85.7025, 85.80000000000018, 85.89750000000024, 85.99499999999976, 86.09249999999982, 86.19]

respo_proposed_heavy_5_32_respo_ave=[81.33300000000024, 81.42100000000026, 81.50899999999974, 81.59699999999977, 81.685, 81.77300000000024, 81.86100000000026, 81.94899999999974, 82.03699999999976, 82.125, 82.21300000000024, 82.30100000000027, 82.38899999999973, 82.47699999999978, 82.565, 82.65300000000023, 82.74100000000027, 82.82899999999972, 82.91699999999977, 83.005, 83.09300000000023, 83.18100000000028, 83.26899999999972, 83.35699999999979, 83.445, 83.53300000000021, 83.62100000000028, 83.70899999999972, 83.79699999999978, 83.885, 83.9730000000002, 84.06100000000028, 84.14899999999972, 84.2369999999998, 84.325, 84.41300000000021, 84.50100000000027, 84.58899999999973, 84.67699999999981, 84.765, 84.8530000000002, 84.94100000000027, 85.02899999999973, 85.1169999999998, 85.205, 85.29300000000019, 85.38100000000027, 85.46899999999972, 85.55699999999983, 85.645]

respo_proposed_heavy_5_32_max_respo=[81.33300000000024, 81.42100000000026, 81.50899999999974, 81.59699999999977, 81.685, 81.77300000000024, 81.86100000000026, 81.94899999999974, 82.03699999999976, 82.125, 82.21300000000024, 82.30100000000027, 82.38899999999973, 82.47699999999978, 82.565, 82.65300000000023, 82.74100000000027, 82.82899999999972, 82.91699999999977, 83.005, 83.09300000000023, 83.18100000000028, 83.26899999999972, 83.35699999999979, 83.445, 83.53300000000021, 83.62100000000028, 83.70899999999972, 83.79699999999978, 83.885, 83.9730000000002, 84.06100000000028, 84.14899999999972, 84.2369999999998, 84.325, 84.41300000000021, 84.50100000000027, 84.58899999999973, 84.67699999999981, 84.765, 84.8530000000002, 84.94100000000027, 85.02899999999973, 85.1169999999998, 85.205, 85.29300000000019, 85.38100000000027, 85.46899999999972, 85.55699999999983, 85.645]

